Tag	GSM4367507	GSM4367508	GSM4367509	GSM4367510	GSM4367511	GSM4367512	GSM4367513	GSM4367514	GSM4367515	GSM4367516	GSM4367517	GSM4367518	GSM4367519	GSM4367520	GSM4367521	GSM4367522	GSM4367523	GSM4367524	GSM4367525	GSM4367526	GSM4367527	GSM4367528	GSM4367529	GSM4367530	GSM4367531	GSM4367532	GSM4367533	GSM4367534	GSM4367535	GSM4367536	GSM4367537	GSM4367538	GSM4367539	GSM4367540	GSM4367541	GSM4367542	GSM4367543	GSM4367544	GSM4367545	GSM4367546	GSM4367547	GSM4367548	GSM4367549	GSM4367550	GSM4367551	GSM4367552	GSM4367553	GSM4367554	GSM4367555	GSM4367556	GSM4367557	GSM4367558	GSM4367559	GSM4367560	GSM4367561	GSM4367562	GSM4367563	GSM4367564	GSM4367565	GSM4367566	GSM4367567	GSM4367568	GSM4367569	GSM4367570	GSM4367571	GSM4367572	GSM4367573	GSM4367574	GSM4367575	GSM4367576	GSM4367577	GSM4367578	GSM4367579	GSM4367580	GSM4367581	GSM4367582	GSM4367583	GSM4367584	GSM4367585	GSM4367586	GSM4367587	GSM4367588	GSM4367589	GSM4367590	GSM4367591	GSM4367592	GSM4367593	GSM4367594	GSM4367595	GSM4367596	GSM4367597	GSM4367598	GSM4367599	GSM4367600	GSM4367601	GSM4367602	GSM4367603	GSM4367604	GSM4367605	GSM4367606	GSM4367607	GSM4367608	GSM4367609	GSM4367610	GSM4367611	GSM4367612	GSM4367613	GSM4367614	GSM4367615	GSM4367616	GSM4367617	GSM4367618	GSM4367619	GSM4367620	GSM4367621	GSM4367622	GSM4367623	GSM4367624	GSM4367625	GSM4367626	GSM4367627	GSM4367628	GSM4367629	GSM4367630	GSM4367631	GSM4367632	GSM4367633	GSM4367634	GSM4367635	GSM4367636	GSM4367637	GSM4367638	GSM4367639	GSM4367640	GSM4367641	GSM4367642	GSM4367643	GSM4367644	GSM4367645	GSM4367646	GSM4367647	GSM4367648	GSM4367649	GSM4367650	GSM4367651	GSM4367652	GSM4367653	GSM4367654	GSM4367655	GSM4367656	GSM4367657	GSM4367658	GSM4367659	GSM4367660	GSM4367661	GSM4367662	GSM4367663	GSM4367664	GSM4367665	GSM4367666	GSM4367667	GSM4367668	GSM4367669	GSM4367670	GSM4367671	GSM4367672	GSM4367673	GSM4367674	GSM4367675	GSM4367676	GSM4367677	GSM4367678	GSM4367679	GSM4367680	GSM4367681	GSM4367682	GSM4367683	GSM4367684	GSM4367685	GSM4367686	GSM4367687	GSM4367688	GSM4367689	GSM4367690	GSM4367691	GSM4367692	GSM4367693	GSM4367694	GSM4367695	GSM4367696	GSM4367697	GSM4367698	GSM4367699	GSM4367700	GSM4367701	GSM4367702	GSM4367703	GSM4367704	GSM4367705	GSM4367706	GSM4367707	GSM4367708	GSM4367709	GSM4367710	GSM4367711	GSM4367712	GSM4367713	GSM4367714	GSM4367715	GSM4367716	GSM4367717	GSM4367718	GSM4367719	GSM4367720	GSM4367721	GSM4367722	GSM4367723	GSM4367724	GSM4367725	GSM4367726	GSM4367727	GSM4367728	GSM4367729	GSM4367730	GSM4367731	GSM4367732	GSM4367733	GSM4367734	GSM4367735	GSM4367736	GSM4367737	GSM4367738	GSM4367739	GSM4367740	GSM4367741	GSM4367742	GSM4367743	GSM4367744	GSM4367745	GSM4367746	GSM4367747	GSM4367748	GSM4367749	GSM4367750	GSM4367751	GSM4367752
NOP2	10.95850136	15.55962496	4.346429852	12.2589744	3.259662352	5.372220557	13.84094988	10.33340193	12.28371742	15.08755644	8.567951804	8.185203181	15.88828887	4.089880217	6.495766825	4.682165184	2.420267263	13.67259496	2.506669666	38.80878862	5.449910092	1.995695635	18.22155448	4.067882854	5.446231135	4.437161679	6.908159243	9.279998837	5.227683444	8.568264547	8.996635473	3.3180545	5.76385065	7.924926843	11.93937181	18.60392828	10.17558148	12.01155423	12.55388399	6.52784244	8.243740041	3.989888788	10.14325373	11.86689546	7.731185957	5.277369444	8.434636849	8.200859126	10.73909104	10.03358346	7.733547881	2.895529997	7.925907304	12.46614142	9.134656388	9.244288704	10.34742527	9.831947654	5.703956816	10.38986958	6.359803677	8.552610728	11.42162856	13.95320228	29.75080401	11.7102866	39.80099359	17.88861021	6.201410652	24.54042305	4.645259753	3.377432735	18.16247027	4.86584577	59.12880809	12.2136947	14.36558313	13.78982482	6.511669053	19.49046173	4.918828259	2.27463848	7.185484405	16.76457326	8.857630378	13.63739884	22.55110908	5.846609829	8.418469458	18.66768224	3.620619413	9.540583277	16.91584787	13.09184987	10.96567652	13.71107042	20.74283713	6.399740244	6.814370239	18.12820453	14.53923219	8.572223808	8.593370582	22.0633934	5.462264958	12.12023001	8.079863422	4.41363468	11.89471117	6.576792961	11.40620142	5.735211063	10.42209345	13.19587905	13.65738273	7.184608961	4.469916015	4.366747123	4.966870705	6.0281778	20.3901295	4.170087249	9.937406944	15.24032653	6.500814196	27.96307174	8.68765591	5.421156813	5.42907602	13.61365927	8.298802102	10.99150904	8.959745213	19.61611489	11.254063	5.924389823	12.53166948	17.38366913	11.37230099	9.682799478	10.55216166	8.825418465	6.480424407	5.484590382	4.439007292	3.833093949	14.01664661	15.05483187	7.792123335	1.167320222	6.338931689	9.660548308	8.737448316	6.321159488	27.63126464	5.708713974	12.75718274	7.572210828	3.434804075	6.881944591	2.299392522	3.599295028	3.908056328	2.495633331	4.648955263	2.667742555	2.019223052	4.383850936	4.312425319	22.39846738	8.482740357	19.33440459	9.866889604	8.574967146	2.423688911	5.654339358	10.10851261	8.753945246	5.36249273	3.25910819	7.243392481	5.915836095	10.9956483	0.788799501	12.10553116	9.02120597	12.89297945	9.356516003	3.844154622	8.234073798	3.062324155	6.414575216	6.626626717	15.66864263	3.533257682	8.28283998	10.65283454	13.060889	15.23970091	20.04894488	8.077144863	7.33690961	5.628066964	14.69816979	3.562954943	10.34242948	9.455894343	7.142971309	23.20376356	8.886154744	14.09629991	11.23180645	5.643767515	11.88200349	3.622314595	2.458628002	18.12958935	22.43326311	23.8514173	5.050120134	10.42199679	10.85403349	4.01397553	5.852794923	12.06562334	4.623007182	1.72042458	3.107749086	18.11339775	7.807531261	12.05510055	6.402515067	12.23082655	13.51859534	44.06213751	13.94421368	6.659814751	4.879028876	5.491146051	6.372558631	10.66976507	8.53275367	11.95485881	5.734411091	11.27454581	6.175750856
NSUN2	10.65862828	8.84678074	1.535017466	4.206512736	1.95060053	2.793972023	9.174103109	10.82181454	10.09194277	4.982416674	4.046054908	4.135843708	14.28199907	2.849645597	2.306099378	3.282742398	3.003992292	5.37060528	1.332736589	14.77974975	3.328159967	4.405940476	7.3792108	3.305946722	4.896577831	2.693854271	1.929153652	5.855144705	4.583827785	3.371199049	10.13846139	2.541109345	5.359573536	6.821354693	13.48841729	15.32095584	6.538849321	8.499689261	5.732032428	4.391701365	11.99907559	2.095923104	4.702706211	11.41158384	5.281832158	3.943511361	4.659293559	6.062063748	5.723264785	4.106633402	7.348709638	2.435944397	3.9954028	10.36640724	7.924692512	3.214407732	3.698651238	3.967936905	3.179723493	7.659644367	2.953830604	3.957883028	6.538214504	20.46481722	17.1223742	10.90202464	20.93865117	13.49760992	3.760798751	16.97200489	8.191979807	6.581867829	7.84218925	2.631569427	14.52980057	11.95802987	7.849668175	15.39277662	6.688399216	11.31251559	2.77663673	1.502296476	3.331195662	4.001881698	1.591646063	17.47849162	17.08433106	7.351372011	0.266601521	9.659556953	3.522345659	14.05755118	10.61443309	11.67212271	5.809349203	15.9228345	7.604576115	9.31585283	9.365535066	22.20873295	5.673016782	10.56082927	10.00394004	15.12956886	2.233155039	5.115387758	3.196929517	3.031607616	2.745739192	1.573513637	3.22868679	2.531916573	5.977275682	4.277689188	6.619116683	3.064643291	2.199705225	3.234263103	4.505519815	3.057211342	4.929979413	3.371117879	3.743150225	6.286206239	2.652763564	6.39700508	7.007267608	3.999856932	2.649670445	3.607849239	3.642342314	4.434960445	4.654851925	4.486105115	3.92193268	4.653215101	4.623393553	4.854486087	5.054528623	3.138726021	3.469396936	7.055621228	4.155118321	3.053631213	5.349095821	3.806755641	4.895263384	6.901950476	6.842414042	0.624602031	3.499754451	4.421934588	2.322177543	3.050535984	7.465644624	5.017338866	7.708270146	3.515660867	0.853986726	2.778354964	2.896371467	1.177426648	2.590294487	1.050867605	3.466339235	1.545165007	1.100076826	1.482976282	1.071163261	5.540817239	2.368115973	4.937542008	8.462222937	3.905800886	2.367690737	3.658818581	3.504949379	3.410384186	3.380338694	2.822699205	5.425291795	3.325485085	8.801759972	0.460893444	4.503589769	5.273091516	5.751985008	4.604000958	5.344708166	7.142604545	1.7602162	4.762000762	6.22070003	7.472809818	8.011652623	6.3704541	4.447438528	2.222520578	8.701524581	2.319144327	2.675306774	3.431971352	3.897681426	7.552188685	1.353912279	9.81056439	3.299215846	4.486170134	9.298467218	5.787196799	3.636535785	5.940094456	10.40374042	6.084364512	1.742944944	1.098076428	8.209301405	9.63224426	6.986926997	3.215844603	3.714741129	4.86533417	4.381359669	3.600569361	6.243389781	4.904050987	1.383154842	4.163292772	8.050298801	4.82630139	6.885093411	4.256990552	3.975311446	8.671183637	12.78546789	7.531190968	8.33979792	5.626874738	1.79782905	3.586075865	3.9435055	4.932600085	10.3632948	5.134540292	12.61573902	4.978524011
NSUN3	2.920770384	1.497686299	2.767573494	0.501947586	0.42950899	0.656966776	1.043415818	0.678550248	1.765357379	1.994389549	0.769999457	0.746656037	2.504348069	1.210612913	0.56106963	0.813938318	0.610422481	0.962011692	0.494518323	5.89652424	0.647578365	0.904925812	1.919280006	1.133153344	0.020359499	0.674438822	0.234028688	1.48518631	1.485043729	0.985537943	1.40111023	0.607164777	1.30559167	2.083829393	2.060692003	4.584519298	1.518965918	3.535838474	1.872826425	0.613323336	1.947009805	1.468287984	1.612033539	1.163514011	2.572214274	0.867770149	0.799467927	1.984083954	1.647573819	0.63566285	1.199165003	0.639731962	1.043505307	1.223349459	0.991764564	0.521780901	0.186150054	0.927375593	0.437019782	0.89357097	0.669401241	1.352873372	0.314461693	4.492984526	4.109562239	2.267053741	3.181936653	1.883929918	1.957193368	2.60947522	1.716379725	2.798537985	1.383535991	0.462179105	4.576006965	1.690051852	2.101768606	2.759919265	1.88876681	3.063134553	0.021711849	0.14135381	0.269280951	1.364047005	0.197696071	2.513723194	5.07827236	0.596480866	0	5.356827964	0.415193843	2.28694717	7.387409267	1.966832629	1.164576026	6.696874431	1.562081766	2.64451758	2.634228	5.284563384	1.623050344	2.933261649	3.110202928	3.195840511	0.203986016	0.604633683	0.080624117	0.291157013	0.640136753	0.143853523	0.447359521	0.366950164	0.579801559	1.110098349	1.099818206	0.211446243	0.364296301	1.630159918	0.61203827	1.002885848	1.354121063	0.9549342	0.42816837	1.231701451	0.860470574	0.627548441	0.245994711	0.372572106	1.315252758	0.669114304	0.990194377	1.45353379	0.229566693	0.128923716	1.401138299	0.384292877	1.019354283	0.845714298	0.708541123	0.716630294	0.966449336	1.758414033	0.717106462	0.887719997	1.594736854	0.07776186	1.142652833	1.560252852	1.332786319	1.588175488	0.68120236	1.112260655	0.417976623	0.091864631	3.029907621	0.719441327	1.586409113	1.009434102	0.409271343	0.654224473	0.943355297	0.302957692	0.435424026	0.280919833	0.46820095	0.022875638	0.191945209	0.477008904	0.239855346	0.917523376	0.429474524	0.092272024	1.173828337	1.251274364	0.458471487	1.382640156	0.477270643	0.345829649	1.111003973	2.263800692	0.940854014	0.534000195	1.334600596	0.135719621	0.643413788	0.513810404	0.787766096	1.135905022	0.443874487	1.00343185	0.161996493	1.938914782	2.118935396	2.434238058	3.043795821	1.374854862	0.884605586	0.294032368	2.913962798	0.955131898	0.811260606	0.51466005	1.112455673	1.422935336	0.268824681	1.556164727	0.456548603	0.276006233	1.482911702	1.5435436	1.073215221	3.674862996	3.417509702	1.95322375	1.783661825	0.385157433	3.456999287	1.445432529	1.577189597	0.388083621	0.702093145	1.019237208	2.171555858	0.879861246	0.409623357	1.163437349	0.529365027	1.773097943	1.786738261	1.33954203	2.468187502	0.800290932	0.743193968	0.808252829	1.655385928	2.910563093	6.012468014	1.23149462	0.612422705	1.39706596	1.151295325	2.584266445	5.255895475	1.995772486	0.202457885	2.565441883
NSUN4	4.337538021	9.409519041	1.665550662	8.89141585	1.113571767	7.002787163	5.35795373	2.669226523	6.431790502	2.017370641	3.57145817	2.675763295	6.934576087	2.738807592	2.995040825	3.799915642	2.912651473	3.477888057	0.929444519	10.33950482	3.331359759	3.194114903	6.210271339	2.267472692	2.994352257	3.915992104	3.538160119	4.148515606	3.293679771	3.256793879	3.564638819	1.71050804	4.808879708	3.333240579	4.938286962	6.614487516	6.098153187	8.266213867	6.936761228	6.903798292	5.963773747	1.832668557	3.642031184	3.885062733	3.7643808	3.340291435	1.781754982	4.117721617	2.442705229	5.120568136	3.112502316	2.230205536	1.494284804	6.717934513	3.848442317	1.93327238	3.106749975	4.535971424	2.809585991	9.183368379	2.943168005	4.250984387	4.244742244	10.22578175	4.681108087	6.693042816	10.66970945	5.434889339	5.254327403	7.157494883	3.612253791	4.202162603	7.284161337	3.164699096	11.35081434	4.962671871	3.730515964	16.47423172	6.164504034	9.382991845	2.525926419	1.627310982	2.058136951	7.230047814	1.587356336	11.77184295	21.80670939	6.485552639	3.265876825	8.539154831	2.171281196	6.604364704	3.76798657	8.015290333	3.4218975	3.160665992	6.668083017	2.953757024	5.474265975	8.41691164	6.968436359	2.828023884	5.833612014	7.175430875	3.246190088	6.761653007	3.181795232	1.396739294	3.765534279	2.837062668	7.053539606	1.769739513	2.877760153	3.331239443	6.945195543	4.026297639	1.032198658	3.716127512	3.777108919	4.352887507	7.73220729	2.865305275	4.333945659	5.709668363	2.980544289	2.714793398	2.591032645	4.048225291	2.635220631	3.232963254	6.225593204	4.560668526	3.973094592	2.899897003	7.72199478	2.677414881	2.403397104	3.832286562	5.272087379	1.85080935	2.967338554	2.838726735	2.650985726	3.809757664	1.52584257	2.96358239	2.458095269	7.887642899	5.171566851	0.866530354	3.006409528	2.943272237	5.469760967	1.826431907	6.932386727	1.410136521	5.557328608	3.687752084	0.670439143	4.682548392	1.506450908	1.724269684	2.076583894	1.576923906	2.87596835	1.151877232	5.461530103	1.832080632	0.479010369	1.699597068	2.010723594	2.965413677	7.701040669	2.36404362	2.069568649	5.202775513	8.148166123	4.755095018	2.71486339	7.903372042	3.034283586	1.682191568	4.773731181	0.874337263	5.553950499	2.15493692	2.571762722	4.679784561	1.870719502	2.684773145	4.085458721	4.474099647	2.687392844	7.624916587	3.648588136	2.426163415	11.03880146	2.278816182	8.367983929	3.193001158	2.347017776	4.098201126	2.261266326	4.576277898	2.317512358	4.078660638	4.185488278	4.767590692	6.851200214	6.627419377	5.900679841	7.77817392	8.907677256	5.91834497	1.532462445	0.593806921	8.710764041	1.515571	8.774488418	1.217859891	3.791187604	6.463382663	2.035188736	1.811952858	1.738248119	7.648504192	0.843069488	2.230950224	13.2620114	1.94137664	6.079305645	3.746461363	4.583953652	4.776035447	4.784562184	3.427812498	7.027093346	3.318084657	4.599017811	3.119655846	2.820986487	5.771302421	2.765060944	2.663724095	11.82777282	2.355993635
NSUN5	20.46863274	14.28454389	0.622878577	10.29094931	15.67397422	2.047901179	16.61044605	0.887629609	0.934846831	0	3.924814223	13.64620358	6.637106457	1.732965949	16.37950389	11.70290229	2.994785272	5.259712458	4.01434138	6.477782133	2.363468978	8.410673326	2.56169709	1.436762428	2.614951283	3.484824349	8.22E-05	4.518090545	5.16258963	0.329228972	12.78710287	0.588225118	9.025212901	0.484707615	18.79009691	17.50161702	7.212440731	13.86050305	0.696839462	9.582425376	0.484433248	2.711057407	5.495746962	6.267342377	11.72815661	9.324585793	22.95371894	7.367439985	6.248944236	11.39454682	5.58943361	0.243381912	3.59378445	22.09486295	0	8.543817114	10.48922508	6.926740723	0	24.37767617	1.946687326	1.510430517	17.38989093	3.739967938	12.1537412	9.367414888	33.17868646	15.24030766	10.26414205	3.91433974	0.782885063	2.085119681	9.315273914	1.542849438	7.816290222	11.3885268	11.25901845	1.701233269	4.947594842	9.832502766	7.642218037	3.122797468	11.83394272	7.294204599	15.11406777	20.58715673	5.313473102	2.709948724	1.444975244	3.095538816	1.768118404	6.373022086	3.56108603	7.504564523	4.452398662	8.440579227	0.05623036	4.992650798	0	4.788824404	3.601633857	15.6969338	26.87195287	13.73332323	2.353864164	10.80620958	1.350688616	23.32086226	23.13406806	8.194748159	5.749965362	1.654394994	6.008529687	5.242009916	4.403378234	3.792700498	20.3885969	7.434819902	3.102436294	4.116029858	6.298838388	3.789675627	6.024530501	8.48361722	4.271093514	6.524102887	11.8471409	7.095062377	7.528694651	8.880375173	7.676620643	6.776022518	12.66120557	4.769110369	3.623852592	12.39238123	12.74680175	4.050818728	5.435645802	0.23342222	8.483380758	5.999964953	8.456371725	6.847843342	2.378126289	7.208604661	14.45050077	4.790511748	6.001662136	3.014224582	15.91317708	2.950703754	6.057468533	10.53679961	1.057564582	3.182323851	10.60235327	28.4895988	1.087051682	16.56846622	18.88030613	0.733563438	8.057538649	0.56551622	5.490901879	19.30467185	4.494785407	18.93291354	2.130076027	6.462738253	4.804343683	8.829364254	4.211246059	10.73866711	0	12.49724501	6.700695636	1.815321958	2.082951928	4.970794844	2.329051332	7.301849376	7.592219537	0.259421201	1.938152231	3.700001673	7.093621138	9.316081827	2.265083796	4.082032679	6.397370158	6.915547621	5.955274546	7.037150388	0.2809386	9.382706796	2.579543702	4.97883756	8.957431374	0.811912513	6.574406574	5.141733087	11.97038132	3.634091989	1.381018248	6.84616025	6.575635574	7.406115548	5.529962424	6.244990772	0	10.55723855	9.946812356	3.164263585	2.028755918	4.520316338	7.371743503	10.86329683	2.746102715	2.508429951	5.737893636	9.517539893	1.074731642	3.861798131	5.563608008	44.95434503	0.024603441	5.632818424	19.91693921	11.13775145	9.427087244	9.673087966	3.709214157	0	5.576930844	3.609599206	0.05037522	7.138951193	2.559795506	7.180990022	4.199158637	3.426893888	2.085822145	3.435437338	0.043200121	0.638328761
NSUN6	3.371741254	6.687246391	2.104371706	2.197898944	1.052271957	2.709560404	2.255644111	2.711119548	4.743362281	1.28139602	1.518111199	0.84246968	6.114891043	1.150618702	0.541476496	1.872819041	0.669509517	1.708940689	0.433460287	1.878880072	3.197626446	0.326103608	2.109226047	1.348404018	3.296152248	1.659880662	0.083767434	2.712642641	1.416234156	1.834926801	3.562798254	2.170902561	0.521826526	2.443322048	1.86462862	6.163881862	3.182464593	2.086309016	1.138480954	1.075704463	4.056966185	1.530292269	1.820227511	2.717776475	2.496804362	0.982043128	1.681128985	1.773075322	2.527316639	2.794673034	0.57330815	1.333662451	1.463462408	6.138304316	5.11162649	1.389707249	2.444423697	2.483880919	1.128383838	2.970781998	1.492753519	1.380763928	1.066469043	6.598593392	0.902414997	3.089969038	1.593245939	6.012456127	1.775896906	2.846791363	1.80873397	2.366062659	3.052356987	0.148599161	5.15297874	2.009688133	0.54463648	4.076241987	4.214583918	6.206534593	0.856626564	0.280258159	0.823202642	2.071807243	0.106157553	7.042449201	5.484711765	2.339338457	0.033571366	0.702611979	0.73720717	0.853860321	1.812262073	7.323798307	1.315229296	6.286081481	1.132502717	4.007865397	7.111314872	4.515502113	2.527754758	2.253581436	7.499874699	10.01223122	0.567590905	2.318373688	0.786265988	0.509816096	0.966389738	0.341005534	1.992179128	1.029706056	1.503535105	0.746412612	1.322178898	1.032841636	0.958525568	1.520349411	0.934476371	1.141692373	1.823777905	2.468598011	0.489217209	1.229915705	0.650292456	0.757546981	3.715105585	0.413460125	1.094633813	2.751444508	1.946874817	1.159821992	0.739627395	1.661486884	1.244417734	0.30518156	1.117505992	1.95471701	1.321512046	0.215741815	3.112675176	1.034147634	1.621107941	0.834193713	0.579337372	0.626340883	2.076164204	1.824072644	2.618470035	0.16758239	1.141257379	1.998505464	0.895152417	0.823743747	2.127551158	0.943726852	2.941377275	2.239871004	0.345654319	1.494193157	0.874330922	0.225265337	1.103087042	0.14280087	0.208618059	0.282523067	0.133084256	0.289971107	0.579581851	0.667202021	0.236313139	0.191112296	3.125338946	0.846595494	0.57809153	2.547309822	0.7957123	1.58506565	0.93211027	1.142498051	2.486223963	0.725816407	4.549187122	0.139130424	0.795875081	1.080618421	1.290058879	1.067179346	0.61121544	2.309212806	0.216544161	4.097589571	2.861034824	3.696078103	1.885317638	0.876177462	2.369111204	0.555643202	6.153200199	0.342227934	1.568251634	1.063057581	1.215555093	8.24706896	0.201365217	5.013715401	0.725686007	0.824290459	4.06461538	3.108157586	3.678575345	0	6.336545234	1.588001335	0.73050952	0.118182479	3.491064607	0	1.052586939	0.363003022	1.457870919	2.005154802	0.450774521	0.625615246	0.98980601	2.636593624	1.456765633	2.237677698	5.30027188	1.514312808	3.143681502	2.673906852	4.311758737	2.426084347	1.956584332	2.919370422	1.302886374	3.161590851	1.006172085	1.486487545	0.910213362	4.038480641	2.66207094	2.291375587	0	3.603603419
NSUN7	1.609403268	0.116412799	0.006407056	0.04324762	0.138640727	0.49028727	0.085144548	0.188701456	0.100988942	0.024379333	0.041091626	0.226654279	0.112632901	0.649283353	0	0.016693987	0.588210416	0.286587329	0.35536429	0.379114126	1.89596098	4.50365084	1.710143641	0	0	3.382744105	0	0.124654811	0.056637708	5.466956593	0.428338324	0	0	0.277449581	0.768153637	0.063046091	0	0	0.273748323	0.417499011	0.025223001	0.029407357	0.017955882	0	4.814653999	0	0.637436963	0.069042407	0.271426854	0	0	0.246676779	0.248737411	0.740966964	0.0130859	0.00998225	0.110442827	0.039949861	1.06373781	1.267417341	0	0.072968217	0.019725617	1.102376766	0.116064542	0.355123345	0.531597362	0.179527881	0.894177364	2.12646771	0.215836725	1.376627285	3.116692589	0.027485188	0.280008216	0.072529911	0.2655794	0	0.034078145	0.075276892	0.142275618	0.077755634	0	1.826999788	0.282745523	1.519682487	0	0.015453163	0.732712102	0	0.281507634	1.353699875	0	0.26068363	1.123563557	0	0.186195455	0.284070597	0.014879466	0	0	0.681265258	0	3.177992399	0	1.448199583	0	0.95050941	0.1986059	0.05311414	0.030079779	0.014107883	0	0.103543437	0.293463311	0.068303511	0.04341814	0	0.166143228	0	0.013228607	0.025998386	0.047210378	1.728477734	1.03820068	0.396999161	0.952852292	0	1.076399294	0.123372723	0.017103611	0.032380817	0.017100364	0.102437273	0.054157625	0	0.443640332	2.147377358	0	0.103750458	0	0	0.12407307	0.044084022	1.200140008	0.957686867	0.063342076	0	0	0	0.909307178	1.104693456	1.200376104	0.020835724	0.308928422	0.11024434	0.22441696	0.877321824	0.033150387	0.161776887	0.600666611	0.032827372	0.433884683	0.088042414	0.332436665	0	0	0.021453446	0.012994009	0.187238166	0.125354239	0.125683552	0.256919431	1.521139946	0.191099865	0.065552047	0.078494124	0	0.057468305	0.150271035	0.127960147	0.098919876	2.046196079	0.014705047	0.136936363	0	0.173535839	0	0.045728732	0.037965907	0.004107941	0	0.200724404	0.203242462	0.154983105	0.342125555	0.210860934	0.021866561	0.320356263	0.140664753	0.03222965	0.016051035	0	0.964281628	0.198639461	0.089025261	0.032871253	0	0.751799101	0.035377897	0.402745846	0	2.064297948	0.243256919	0.372320884	0.142085185	0	0	0	0.089522319	0	0.089368024	3.401546297	0.117983924	0.48820381	0.117510709	0.13028167	0	0	0.009336341	0.076508078	0.011775499	0	0.024810911	1.783618517	3.403462302	0	0.580626609	0.015508627	0.178341797	0.101266057	0.547073082	1.215240128	0.02628324	2.990751055	2.736649974
DNMT1	23.16722532	16.06933807	6.950435689	8.95209481	12.03939131	5.200611998	46.33613494	16.90364031	11.29155015	2.979229281	7.03413261	13.70122863	19.85175751	6.99172211	10.15811565	14.65442972	5.528528148	16.14221399	5.379718953	12.37882144	9.288446009	8.399677925	20.08410464	4.482643255	8.643081181	12.89430407	17.70673961	20.54605494	4.895255763	16.48773707	25.03718594	6.992690054	19.40554636	12.31407471	37.08219257	39.34472375	17.7544146	18.62353404	5.640251745	8.419664857	21.74870175	2.42714673	10.77225358	22.75598708	15.26102605	12.94206127	8.471806343	12.05602591	7.054916125	12.628442	23.636746	6.207282121	7.619778112	28.48238674	11.5601028	10.0685286	7.949209495	12.30329307	11.90666437	18.49110404	8.484496754	12.4692201	14.83292306	21.25393207	10.29214667	16.24186255	30.35496742	30.34850916	14.26122323	11.86995661	7.45758665	19.96535566	11.22395963	4.736063408	9.899286688	22.9825788	12.81967414	16.16259464	9.053214104	21.95196952	13.03457816	2.38933597	12.14664603	13.14284214	3.977976006	23.33698128	13.13531766	10.13612399	2.499459474	11.37443357	6.197940084	9.7718806	11.66608293	11.82679324	52.82607901	16.69739203	2.765174973	8.224242651	9.436510239	22.25061992	11.45103685	25.61256348	15.6129266	36.64717205	4.715035319	18.70506977	13.48165453	10.94192485	9.747055959	7.505126251	10.38928845	11.30081234	13.05315735	11.21696021	12.93635166	6.356213206	10.47081011	7.090514819	9.188577345	4.233097073	8.842920403	6.610765548	11.62840394	20.52621759	7.818245138	12.77148599	15.82688974	10.15116947	13.33780474	10.28569813	10.33549412	8.738034477	11.91563006	8.907608961	12.3251294	4.073893006	6.375663772	10.23027101	10.60234266	3.313002651	6.954110287	7.681699288	18.59598151	6.865434782	6.406162753	7.365758549	14.67469244	15.01022146	22.6968815	4.009352236	10.5275553	10.29964505	5.304743096	9.807385536	10.98761752	6.456023816	20.01221154	10.06688488	1.44362307	12.46601628	8.228444309	5.552968305	3.507149121	5.022922551	7.397511248	10.66745146	2.04817157	4.547956139	3.725274772	5.906903534	15.29286835	16.42387387	21.24130501	14.25560635	3.996858796	14.57471822	8.585659367	8.565503193	6.643168783	11.39655117	12.06625264	4.495057106	21.40399216	0.420525769	6.690008738	14.80106912	3.551504807	9.467808687	6.088741978	21.73255678	10.19891233	13.75814001	18.70642064	15.32159388	7.547519019	9.968367106	4.977641215	4.722596854	22.08752001	3.944775137	6.9403504	6.441634515	13.29947314	17.62880146	1.46794336	15.03883273	6.689816774	10.26044569	12.11419126	13.64292467	2.751477185	5.877667079	17.02077109	10.51958988	4.075119397	3.025277992	11.79080699	19.92053253	8.876705932	3.55742467	12.98362348	10.84366571	4.767677414	3.124599823	9.012832412	18.63588007	6.608108389	6.611606044	32.21081352	9.562044443	14.53441963	15.9280621	8.650210944	17.92053737	15.35942312	9.660147851	12.80245464	10.43626972	3.547973745	9.139401019	9.092558029	20.45446797	11.80302141	8.892535626	6.875102815	5.930207019
